county,state_po,fips,x2008,x2012,x2016,x2008_margin,x2012_margin,x2016_margin
Benton,TN,47005,R,R,R,16.22,25.57,51.23
Bledsoe,TN,47007,R,R,R,34.47,40.26,58.43
Blount,TN,47009,R,R,R,39.34,45.71,48.54
Bradley,TN,47011,R,R,R,49.69,53.9,58.7
Campbell,TN,47013,R,R,R,36.97,43.6,60.82
Cannon,TN,47015,R,R,R,24.02,35.09,54.2
Carroll,TN,47017,R,R,R,29.84,34.56,52.28
Carter,TN,47019,R,R,R,47.15,51.97,63.77
Cheatham,TN,47021,R,R,R,31.68,36.95,46.59
Chester,TN,47023,R,R,R,43.2,47.74,58.98
Claiborne,TN,47025,R,R,R,39.32,50.93,63.04
Clay,TN,47027,R,R,R,14.3,25.18,49.11
Cocke,TN,47029,R,R,R,44.91,49.37,64.41
Coffee,TN,47031,R,R,R,29.43,37.14,48.44
Crockett,TN,47033,R,R,R,33.58,38.45,49.64
Cumberland,TN,47035,R,R,R,37.13,49.08,57.7
Davidson,TN,47037,D,D,D,20.99,18.58,25.82
Decatur,TN,47039,R,R,R,32.23,36.96,58.67
DeKalb,TN,47041,R,R,R,17.74,30.66,51.79
Dickson,TN,47043,R,R,R,21.37,28.39,45.52
Dyer,TN,47045,R,R,R,37.7,44.67,55.22
Fayette,TN,47047,R,R,R,27.43,30.66,37.03
Fentress,TN,47049,R,R,R,43.89,53.4,67.34
Franklin,TN,47051,R,R,R,22.52,28.9,43.64
Gibson,TN,47053,R,R,R,28.75,32.13,43.63
Giles,TN,47055,R,R,R,19.57,29.22,45.37
Grainger,TN,47057,R,R,R,43.06,52.43,68.33
Greene,TN,47059,R,R,R,40.7,46.13,60.83
Grundy,TN,47061,R,R,R,12.78,20.6,55.36
Hamblen,TN,47063,R,R,R,38.38,46.37,56.94
Hamilton,TN,47065,R,R,R,11.83,14.94,16.44
Hancock,TN,47067,R,R,R,43.91,51.42,68.18
Hardeman,TN,47069,D,D,R,6.18,5.91,7.92
Hardin,TN,47071,R,R,R,42.68,51.63,64.23
Hawkins,TN,47073,R,R,R,41.95,46.95,63.26
Haywood,TN,47075,D,D,D,21.28,21.26,10.21
Henderson,TN,47077,R,R,R,42.9,48.77,62.03
Henry,TN,47079,R,R,R,22.36,30.25,49.79
Hickman,TN,47081,R,R,R,14.37,27.1,49.55
Houston,TN,47083,D,R,R,2.09,5.91,41.54
Humphreys,TN,47085,R,R,R,2.88,13.52,41.42
Jackson,TN,47087,D,R,R,0.87,15.39,47.18
Jefferson,TN,47089,R,R,R,42.7,50.15,59.15
Johnson,TN,47091,R,R,R,42.24,50.5,67.21
Knox,TN,47093,R,R,R,23,29.16,23.74
Lake,TN,47095,R,R,R,6.75,13.37,39.59
Lauderdale,TN,47097,R,R,R,6.54,6.96,22.6
Lawrence,TN,47099,R,R,R,33.74,42.93,61.27
Lewis,TN,47101,R,R,R,23.73,35.58,58.31
Lincoln,TN,47103,R,R,R,42.16,49.09,58.77
Loudon,TN,47105,R,R,R,43.98,52.77,54.26
Macon,TN,47111,R,R,R,41.92,53.7,69.18
Madison,TN,47113,R,R,R,7.03,8.91,15.44
Marion,TN,47115,R,R,R,19.59,22.28,44.78
Marshall,TN,47117,R,R,R,21.57,28.93,46.55
Maury,TN,47119,R,R,R,21.41,26.91,38.91
McMinn,TN,47107,R,R,R,39.64,46.87,59.62
McNairy,TN,47109,R,R,R,38.42,44.58,59.7
Meigs,TN,47121,R,R,R,33.63,39.63,57.55
Monroe,TN,47123,R,R,R,38.33,45.04,59.6
Montgomery,TN,47125,R,R,R,7.89,10.34,18.47
Moore,TN,47127,R,R,R,38.25,48.16,62.51
Morgan,TN,47129,R,R,R,40.28,45.26,65.43
Obion,TN,47131,R,R,R,34.09,44.67,57.96
Overton,TN,47133,R,R,R,13.32,25.7,49.99
Perry,TN,47135,R,R,R,8.9,22.36,54.99
Pickett,TN,47137,R,R,R,34.89,40.77,56.79
Polk,TN,47139,R,R,R,32.96,37.17,58.97
Putnam,TN,47141,R,R,R,26.95,37.07,44.65
Rhea,TN,47143,R,R,R,46.24,48.86,60.73
Roane,TN,47145,R,R,R,36.23,41.28,50.96
Robertson,TN,47147,R,R,R,31.09,35.58,47.11
Rutherford,TN,47149,R,R,R,19.1,24.72,25.88
Scott,TN,47151,R,R,R,47.34,54.96,71.74
Sequatchie,TN,47153,R,R,R,34.82,39.91,59.5
Sevier,TN,47155,R,R,R,48.08,54.83,61.5
Shelby,TN,47157,D,D,D,27.4,26.08,27.46
Smith,TN,47159,R,R,R,20.29,28.57,51.17
Stewart,TN,47161,R,R,R,8.83,17.48,49.86
Sullivan,TN,47163,R,R,R,41.34,47.16,55.24
Sumner,TN,47165,R,R,R,34.9,41.95,44.71
Tipton,TN,47167,R,R,R,36.47,39.61,47.38
Trousdale,TN,47169,R,R,R,6.58,12.81,36.61
Unicoi,TN,47171,R,R,R,40.2,44.02,61.28
Union,TN,47173,R,R,R,41.23,48.11,64.69
Van Buren,TN,47175,R,R,R,20.17,22.22,52.96
Warren,TN,47177,R,R,R,21.16,25.03,44.12
Washington,TN,47179,R,R,R,33.48,38.48,42.67
Wayne,TN,47181,R,R,R,49.23,56.33,73.74
Weakley,TN,47183,R,R,R,31.11,40.99,51.18
White,TN,47185,R,R,R,28.31,37.22,59.3
Williamson,TN,47187,R,R,R,39.48,46.46,35
Wilson,TN,47189,R,R,R,36.57,41.58,44.1
Anderson,TX,48001,R,R,R,43.55,52.12,57.91
Andrews,TX,48003,R,R,R,65.37,63.45,62.53
Angelina,TX,48005,R,R,R,34.95,43.9,47.24
Aransas,TX,48007,R,R,R,37.71,42.77,50.18
Archer,TX,48009,R,R,R,65.41,73.85,79.2
Armstrong,TX,48011,R,R,R,73.54,78.07,83.64
Atascosa,TX,48013,R,R,R,10.54,18.3,29.01
Austin,TX,48015,R,R,R,50.89,60.2,59.61
Bailey,TX,48017,R,R,R,40.41,48.07,52.82
Bandera,TX,48019,R,R,R,50.39,58.87,63
Bastrop,TX,48021,R,R,R,8.22,17.03,20.24
Baylor,TX,48023,R,R,R,54.53,64.7,71.78
Bee,TX,48025,R,R,R,10.13,11.47,15.32
Bell,TX,48027,R,R,R,9.77,16.31,14.95
Bexar,TX,48029,D,D,D,5.56,4.52,13.43
Blanco,TX,48031,R,R,R,39.5,48.62,52.21
Borden,TX,48033,R,R,R,76.45,80.44,81.92
Bosque,TX,48035,R,R,R,51.86,61.42,64.57
Bowie,TX,48037,R,R,R,37.93,41.44,46.49
Brazoria,TX,48039,R,R,R,29.57,34.14,24.42
Brazos,TX,48041,R,R,R,28.91,35.26,23.24
Brewster,TX,48043,D,R,R,2.95,5.46,4.8
Briscoe,TX,48045,R,R,R,49.64,65.67,72.55
Brooks,TX,48047,D,D,D,51.58,57.39,51
Brown,TX,48049,R,R,R,61.47,71.64,74.12
Burleson,TX,48051,R,R,R,37.42,45.94,54.96
Burnet,TX,48053,R,R,R,44.11,54.59,56.45
Caldwell,TX,48055,R,R,R,6.04,11.11,15.68
Calhoun,TX,48057,R,R,R,20.02,26.08,36.18
Callahan,TX,48059,R,R,R,61.69,69.79,77
Cameron,TX,48061,D,D,D,28.83,31.05,32.5
Camp,TX,48063,R,R,R,23.3,33.52,42.73
Carson,TX,48065,R,R,R,71.88,77.72,79.99
Cass,TX,48067,R,R,R,40.43,49.53,59.42
Castro,TX,48069,R,R,R,36.8,39.64,44.47
Chambers,TX,48071,R,R,R,51.16,61.06,61.9
Cherokee,TX,48073,R,R,R,43.16,50.97,56.28
Childress,TX,48075,R,R,R,55.97,67.38,74.33
Clay,TX,48077,R,R,R,58.59,69.73,76.54
Cochran,TX,48079,R,R,R,44.84,42.86,54.27
Coke,TX,48081,R,R,R,60.74,73.79,79.06
Coleman,TX,48083,R,R,R,63.97,73.6,76.56
Collin,TX,48085,R,R,R,25.57,31.53,16.71
Collingsworth,TX,48087,R,R,R,59.33,68.26,72.49
Colorado,TX,48089,R,R,R,39.35,49.24,50.96
Comal,TX,48091,R,R,R,47.45,54.08,49.69
Comanche,TX,48093,R,R,R,47.52,62.25,67.67
Concho,TX,48095,R,R,R,51.07,59.84,69.01
Cooke,TX,48097,R,R,R,58.67,67.63,67.87
Coryell,TX,48099,R,R,R,26.9,36.51,39.23
Cottle,TX,48101,R,R,R,45.67,50.61,67.65
Crane,TX,48103,R,R,R,55.02,55.34,54.19
Crockett,TX,48105,R,R,R,33.27,32.74,43.58
Crosby,TX,48107,R,R,R,28.06,27.59,41.26
Culberson,TX,48109,D,D,D,30.96,31.06,22.69
Dallam,TX,48111,R,R,R,60.86,64.86,67.29
Dallas,TX,48113,D,D,D,15.3,15.46,26.11
Dawson,TX,48115,R,R,R,42.82,43.16,50.55
Deaf Smith,TX,48117,R,R,R,46.77,41.84,40.94
Delta,TX,48119,R,R,R,45.31,53.02,62.95
Denton,TX,48121,R,R,R,24.16,31.55,19.99
Dewitt,TX,48123,R,R,R,47.87,55.06,63.65
Dickens,TX,48125,R,R,R,51.03,56.62,68.98
Dimmit,TX,48127,D,D,D,50.68,47.27,37.18
Donley,TX,48129,R,R,R,64.08,69.12,70.58
Duval,TX,48131,D,D,D,50.4,54.12,35.2
Eastland,TX,48133,R,R,R,59.82,68.88,75.18
Ector,TX,48135,R,R,R,47.96,48.88,40.44
Edwards,TX,48137,R,R,R,31.59,46.38,41.29
El Paso,TX,48141,D,D,D,32.52,32.37,43.14
Ellis,TX,48139,R,R,R,42.24,47.45,45.06
Erath,TX,48143,R,R,R,54.5,67.06,65.14
Falls,TX,48145,R,R,R,19.7,24.35,33.48
Fannin,TX,48147,R,R,R,39.58,52.53,61.57
Fayette,TX,48149,R,R,R,42.64,54.89,59.06
Fisher,TX,48151,R,R,R,22.2,35.73,49.86
Floyd,TX,48153,R,R,R,41.81,46.62,53.04
Foard,TX,48155,R,R,R,23.98,42.02,52.63
Fort Bend,TX,48157,R,R,D,2.39,6.83,6.64
Franklin,TX,48159,R,R,R,52.46,63.31,66.67
Freestone,TX,48161,R,R,R,43.51,50.15,59.28
Frio,TX,48163,D,D,D,18.73,20.59,13.36
Gaines,TX,48165,R,R,R,67.25,72.53,71.65
Galveston,TX,48167,R,R,R,19.48,26.84,24.49
Garza,TX,48169,R,R,R,56.06,63.08,67.05
Gillespie,TX,48171,R,R,R,56.63,65.75,61.74
Glasscock,TX,48173,R,R,R,80.79,83.39,85.93
Goliad,TX,48175,R,R,R,26.51,33.75,44.42
Gonzales,TX,48177,R,R,R,30.36,40.27,47.62
Gray,TX,48179,R,R,R,70.96,75.21,78.31
Grayson,TX,48181,R,R,R,37.9,47.95,52.78
Gregg,TX,48183,R,R,R,37.64,39.38,40.93
Grimes,TX,48185,R,R,R,34.34,44.2,51.1
Guadalupe,TX,48187,R,R,R,31,35.09,31.55
Hale,TX,48189,R,R,R,44.89,47.97,48.15
Hall,TX,48191,R,R,R,47.94,51.13,66.82
Hamilton,TX,48193,R,R,R,53.28,65.51,71.3
Hansford,TX,48195,R,R,R,76.45,83.03,80.07
Hardeman,TX,48197,R,R,R,51.79,58.46,63.32
Hardin,TX,48199,R,R,R,61.17,67.55,73.86
Harris,TX,48201,D,D,D,1.63,0.08,12.34
Harrison,TX,48203,R,R,R,31.41,34.6,43.69
Hartley,TX,48205,R,R,R,73.6,79.67,79.76
Haskell,TX,48207,R,R,R,32.56,43.27,61.53
Hays,TX,48209,R,R,R,2.04,10.38,0.83
Hemphill,TX,48211,R,R,R,71.91,73.29,75.58
Henderson,TX,48213,R,R,R,44.65,54.75,59.85
Hidalgo,TX,48215,D,D,D,38.68,41.75,40.46
Hill,TX,48217,R,R,R,41.35,52.97,58.3
Hockley,TX,48219,R,R,R,52.3,56.91,62.22
Hood,TX,48221,R,R,R,54.04,64.64,66.16
Hopkins,TX,48223,R,R,R,44.66,55.35,60.55
Houston,TX,48225,R,R,R,37.29,44.01,50.6
Howard,TX,48227,R,R,R,46.28,49.95,55.8
Hudspeth,TX,48229,R,R,R,3.12,10.66,20.55
Hunt,TX,48231,R,R,R,40.57,51.12,55.5
Hutchinson,TX,48233,R,R,R,68.93,72.64,75.88
Irion,TX,48235,R,R,R,58.75,70.56,74.41
Jack,TX,48237,R,R,R,68.08,78.3,79.37
Jackson,TX,48239,R,R,R,47.89,56.44,63.41
Jasper,TX,48241,R,R,R,41.98,48.34,59.76
Jeff Davis,TX,48243,R,R,R,22.73,23.41,22.92
Jefferson,TX,48245,D,D,R,2.25,1.61,0.48
Jim Hogg,TX,48247,D,D,D,47.6,56.69,56.87
Jim Wells,TX,48249,D,D,D,16.06,16.96,10.29
Johnson,TX,48251,R,R,R,47.5,55.62,57.97
Jones,TX,48253,R,R,R,46.06,54.54,65.15
Karnes,TX,48255,R,R,R,21.56,35.84,43.35
Kaufman,TX,48257,R,R,R,35.78,44.34,46.79
Kendall,TX,48259,R,R,R,55.97,64.47,59.93
Kenedy,TX,48261,D,R,D,6.93,1.2,8.06
Kent,TX,48263,R,R,R,54.24,66.42,69.35
Kerr,TX,48265,R,R,R,49.57,59.13,56
Kimble,TX,48267,R,R,R,62.13,76.64,76.38
King,TX,48269,R,R,R,87.73,92.41,90.57
Kinney,TX,48271,R,R,R,17.67,25.12,33.43
Kleberg,TX,48273,D,D,D,7.25,7.81,3.67
Knox,TX,48275,R,R,R,45.25,54.83,60.79
La Salle,TX,48283,D,D,D,19.03,17.98,12.48
Lamar,TX,48277,R,R,R,41.98,50.27,58.99
Lamb,TX,48279,R,R,R,48.35,50.35,58.57
Lampasas,TX,48281,R,R,R,49.1,57.5,59.74
Lavaca,TX,48285,R,R,R,53.8,64.72,71.32
Lee,TX,48287,R,R,R,36.26,46.21,55.47
Leon,TX,48289,R,R,R,58.91,68.42,73.69
Liberty,TX,48291,R,R,R,43.73,53.29,57.82
Limestone,TX,48293,R,R,R,33.49,40.72,51.92
Lipscomb,TX,48295,R,R,R,74.68,79.2,76.88
Live Oak,TX,48297,R,R,R,49.02,54.34,63.27
Llano,TX,48299,R,R,R,52.25,60.56,61.97
Loving,TX,48301,R,R,R,69.62,70.31,83.08
Lubbock,TX,48303,R,R,R,36.72,40.79,38
Lynn,TX,48305,R,R,R,39.98,47.63,56.89
Madison,TX,48313,R,R,R,42.83,51.17,57.59
Marion,TX,48315,R,R,R,21.71,28.91,42.9
Martin,TX,48317,R,R,R,62.68,68.97,67.48
Mason,TX,48319,R,R,R,47.05,60.21,63.3
Matagorda,TX,48321,R,R,R,27.44,33.46,39.9
Maverick,TX,48323,D,D,D,57.03,58.05,55.79
McCulloch,TX,48307,R,R,R,51,62.88,66.71
McLennan,TX,48309,R,R,R,23.9,29.79,26.81
McMullen,TX,48311,R,R,R,49.91,72.37,82.97
Medina,TX,48325,R,R,R,33.89,39.22,43.2
Menard,TX,48327,R,R,R,40.96,58.19,61.11
Midland,TX,48329,R,R,R,57.26,61.45,54.76
Milam,TX,48331,R,R,R,26,34.57,49.78
Mills,TX,48333,R,R,R,62.24,72.83,76.08
Mitchell,TX,48335,R,R,R,50.56,52.59,64.94
Montague,TX,48337,R,R,R,58.47,70.09,77.19
Montgomery,TX,48339,R,R,R,52.7,60.68,51.06
Moore,TX,48341,R,R,R,58.1,60.26,54.49
Morris,TX,48343,R,R,R,21.02,26.74,40.64
Motley,TX,48345,R,R,R,76.6,80.5,85.53
Nacogdoches,TX,48347,R,R,R,27.51,36.12,35.03
Navarro,TX,48349,R,R,R,33.15,42.29,48.63
Newton,TX,48351,R,R,R,32.22,41.49,56.6
Nolan,TX,48353,R,R,R,38.79,45.16,51.95
Nueces,TX,48355,R,R,R,4.42,3.32,1.5
Ochiltree,TX,48357,R,R,R,83.89,82.39,78.41
Oldham,TX,48359,R,R,R,77.28,82.74,81.43
Orange,TX,48361,R,R,R,47.14,54.28,61.81
Palo Pinto,TX,48363,R,R,R,48.18,59.78,64.03
Panola,TX,48365,R,R,R,48.9,56.1,63.46
Parker,TX,48367,R,R,R,55.21,65.82,67.11
Parmer,TX,48369,R,R,R,60.6,58.03,57.99
Pecos,TX,48371,R,R,R,25.04,22.19,21.84
Polk,TX,48373,R,R,R,37.23,48.14,55.35
Potter,TX,48375,R,R,R,39.39,44.58,41.79
Presidio,TX,48377,D,D,D,43.43,42.82,36.5
Rains,TX,48379,R,R,R,49.53,61.61,71.05
Randall,TX,48381,R,R,R,62.66,68.16,64.63
Reagan,TX,48383,R,R,R,60.16,61.45,59.96
Real,TX,48385,R,R,R,53.01,62.48,66.63
Red River,TX,48387,R,R,R,38.04,40.74,53.81
Reeves,TX,48389,D,D,D,5.23,16.23,7.6
Refugio,TX,48391,R,R,R,14.5,24.84,27
Roberts,TX,48393,R,R,R,84.17,85.63,90.97
Robertson,TX,48395,R,R,R,19.45,22.25,35.04
Rockwall,TX,48397,R,R,R,46.18,53.23,47.05
Runnels,TX,48399,R,R,R,62.01,70.47,73.96
Rusk,TX,48401,R,R,R,46.27,51.08,56.54
Sabine,TX,48403,R,R,R,54.82,63.78,72.76
San Augustine,TX,48405,R,R,R,27.29,34.58,47.97
San Jacinto,TX,48407,R,R,R,38.29,48.85,58.21
San Patricio,TX,48409,R,R,R,16.59,20.66,23.82
San Saba,TX,48411,R,R,R,59.18,70.03,73.48
Schleicher,TX,48413,R,R,R,49.54,55.65,57.88
Scurry,TX,48415,R,R,R,59.72,65.37,69.52
Shackelford,TX,48417,R,R,R,71.5,79.75,84.77
Shelby,TX,48419,R,R,R,44.27,49.08,59.66
Sherman,TX,48421,R,R,R,74.22,75.82,76.04
Smith,TX,48423,R,R,R,39.54,45.07,43.21
Somervell,TX,48425,R,R,R,53.16,63.82,68.39
Starr,TX,48427,D,D,D,69.26,73.32,60.18
Stephens,TX,48429,R,R,R,63.61,70.84,77.61
Sterling,TX,48431,R,R,R,68.34,86.64,75.67
Stonewall,TX,48433,R,R,R,43.27,51.41,59.91
Sutton,TX,48435,R,R,R,51.2,49.76,53.81
Swisher,TX,48437,R,R,R,34.32,47.4,54.85
Tarrant,TX,48439,R,R,R,11.7,15.69,8.61
Taylor,TX,48441,R,R,R,45.59,53.52,50.62
Terrell,TX,48443,R,R,R,26.4,31.35,33.79
Terry,TX,48445,R,R,R,35.05,41.6,50.85
Throckmorton,TX,48447,R,R,R,60.26,72.69,78.09
Titus,TX,48449,R,R,R,31.18,38.81,41.55
Tom Green,TX,48451,R,R,R,41.7,47.89,47.61
Travis,TX,48453,D,D,D,29.43,23.93,38.63
Trinity,TX,48455,R,R,R,35.71,46.88,59.87
Tyler,TX,48457,R,R,R,43.97,55.42,67.07
Upshur,TX,48459,R,R,R,49.01,59.74,67.63
Upton,TX,48461,R,R,R,50.96,47.69,53.53
Uvalde,TX,48463,R,R,R,5.29,8.35,10.8
Val Verde,TX,48465,D,D,D,9.59,5.38,7.89
Van Zandt,TX,48467,R,R,R,55.06,66.54,71.6
Victoria,TX,48469,R,R,R,33.56,37.74,39.87
Walker,TX,48471,R,R,R,22.4,31.51,34.32
Waller,TX,48473,R,R,R,7.17,17.17,28.5
Ward,TX,48475,R,R,R,49.08,47,51.2
Washington,TX,48477,R,R,R,42.72,51.93,51
Webb,TX,48479,D,D,D,43.43,54,51.59
Wharton,TX,48481,R,R,R,31.17,39.15,40.12
Wheeler,TX,48483,R,R,R,71.45,77.35,82.09
Wichita,TX,48485,R,R,R,38.85,47.02,49.48
Wilbarger,TX,48487,R,R,R,46.29,49.87,57.42
Willacy,TX,48489,D,D,D,39.83,43.13,36.8
Williamson,TX,48491,R,R,R,13.03,21.52,9.7
Wilson,TX,48493,R,R,R,33.86,42.99,47.39
Winkler,TX,48495,R,R,R,51.77,52.93,52.4
Wise,TX,48497,R,R,R,55.73,67.42,69.66
Wood,TX,48499,R,R,R,54.25,64.25,69.79
Yoakum,TX,48501,R,R,R,62.61,60.57,59.53
Young,TX,48503,R,R,R,63.5,71.53,74.28
Zapata,TX,48505,D,D,D,35.59,43.18,32.91
Zavala,TX,48507,D,D,D,68.81,67.56,57.18
Beaver,UT,49001,R,R,R,54.2,71.41,63.19
Box Elder,UT,49003,R,R,R,62.53,77.89,50.41
Cache,UT,49005,R,R,R,45.57,68.08,27.25
Carbon,UT,49007,R,R,R,8.01,37.2,44.74
Daggett,UT,49009,R,R,R,37.81,60,53.59
Davis,UT,49011,R,R,R,42.26,61.93,24.16
Duchesne,UT,49013,R,R,R,65.77,80.22,72.14
Emery,UT,49015,R,R,R,53.62,72.11,71
Garfield,UT,49017,R,R,R,60.44,69.84,53.24
Grand,UT,49019,D,R,R,4.81,6.81,0.33
Iron,UT,49021,R,R,R,56.29,72.16,51.61
Juab,UT,49023,R,R,R,53.71,75.45,57.1
Kane,UT,49025,R,R,R,42.99,52.74,43.48
Millard,UT,49027,R,R,R,61.09,80.52,65.41
Morgan,UT,49029,R,R,R,63.01,80.73,50.29
Piute,UT,49031,R,R,R,61.9,79.67,79.42
Rich,UT,49033,R,R,R,67.3,82.62,62.49
Salt Lake,UT,49035,D,R,D,0.08,20.34,9.03
San Juan,UT,49037,R,R,R,4.52,17.62,11.07
Sanpete,UT,49039,R,R,R,57.38,77.78,55.21
Sevier,UT,49041,R,R,R,62.88,80.17,69.85
Summit,UT,49043,D,R,D,15.33,4.64,15.36
Tooele,UT,49045,R,R,R,29.81,50.59,30.22
Uintah,UT,49047,R,R,R,68.75,81.36,68.88
Utah,UT,49049,R,R,R,58.91,78.59,36.55
Wasatch,UT,49051,R,R,R,29.75,52.45,25.18
Washington,UT,49053,R,R,R,53.47,67.32,52.23
Wayne,UT,49055,R,R,R,46.04,65.86,48.91
Weber,UT,49057,R,R,R,27.55,45.29,20.11
Accomack,VA,51001,R,R,R,1.45,3.48,11.65
Albemarle,VA,51003,D,D,D,18.08,11.98,24.83
Alexandria,VA,51510,D,D,D,44.47,43.52,58.01
Alleghany,VA,51005,R,R,R,2.2,2.68,36.97
Amelia,VA,51007,R,R,R,22.7,26.62,36.65
Amherst,VA,51009,R,R,R,16.16,19.88,30.28
Appomattox,VA,51011,R,R,R,29.65,36.38,46.09
Arlington,VA,51013,D,D,D,44.59,39.79,59.19
Augusta,VA,51015,R,R,R,39.88,42.09,49.49
Bath,VA,51017,R,R,R,12.58,17.09,41.94
Bedford,VA,51019,R,R,R,37.41,44.01,49.13
Bedford,VA,51515,R,R,NA,10.57,10.77,NA
Bland,VA,51021,R,R,R,39.44,47.8,67.54
Botetourt,VA,51023,R,R,R,33.2,38.52,47.39
Bristol,VA,51520,R,R,R,26.01,30.97,43.47
Brunswick,VA,51025,D,D,D,26.48,25.21,18.71
Buchanan,VA,51027,R,R,R,5.47,34.65,60.29
Buckingham,VA,51029,D,D,R,0.87,2.43,11.27
Buena Vista,VA,51530,R,R,R,7.18,25.53,30.62
Campbell,VA,51031,R,R,R,36.23,39.31,46.8
Caroline,VA,51033,D,D,R,11.97,8.24,4.81
Carroll,VA,51035,R,R,R,32.42,39.1,59.29
Charles City,VA,51036,D,D,D,37.32,32.51,24.84
Charlotte,VA,51037,R,R,R,10.83,13.7,22.8
Charlottesville,VA,51540,D,D,D,58.01,53.52,66.49
Chesapeake,VA,51550,D,D,R,1.27,1.04,1.26
Chesterfield,VA,51041,R,R,R,7.47,7.74,2.25
Clarke,VA,51043,R,R,R,5.15,13.62,19.6
Colonial Heights,VA,51570,R,R,R,40.67,39.39,39.19
Covington,VA,51580,D,D,R,12.06,14.76,18.26
Craig,VA,51045,R,R,R,31.21,34.76,57.23
Culpeper,VA,51047,R,R,R,9.67,16.3,25.16
Cumberland,VA,51049,R,R,R,3.45,2.3,13.47
Danville,VA,51590,D,D,D,19.1,22.05,19.82
Dickenson,VA,51051,R,R,R,0.68,26.09,55.85
Dinwiddie,VA,51053,R,R,R,2.17,2.39,12.39
Emporia,VA,51595,D,D,D,30.76,33.64,31.31
Essex,VA,51057,D,D,R,10.35,7.3,2.13
Fairfax,VA,51059,D,D,D,21.18,20.5,35.82
Fairfax,VA,51600,D,D,D,16.53,16.13,30.47
Falls Church,VA,51610,D,D,D,40.37,39.42,57.95
Fauquier,VA,51061,R,R,R,13.47,19.88,24.44
Floyd,VA,51063,R,R,R,20.01,25.39,37.18
Fluvanna,VA,51065,R,R,R,1.85,6.16,9.3
Franklin,VA,51067,R,R,R,22.82,28.56,41.94
Franklin,VA,51620,D,D,D,28.08,30.67,26.98
Frederick,VA,51069,R,R,R,21.39,27.94,34.99
Fredericksburg,VA,51630,D,D,D,28.34,26.85,26.31
Galax,VA,51640,R,R,R,11.03,18.97,38.8
Giles,VA,51071,R,R,R,16.29,25.54,48.22
Gloucester,VA,51073,R,R,R,26.91,27.86,39.21
Goochland,VA,51075,R,R,R,22.53,28.33,24.9
Grayson,VA,51077,R,R,R,28.53,38.38,57.45
Greene,VA,51079,R,R,R,21.86,25.26,31.44
Greensville,VA,51081,D,D,D,28.5,27.79,18.82
Halifax,VA,51083,R,R,R,2.81,5.56,16.51
Hampton,VA,51650,D,D,D,38.92,42.6,37.54
Hanover,VA,51085,R,R,R,33.6,36.65,32.27
Harrisonburg,VA,51660,D,D,D,16.33,13.4,21.95
Henrico,VA,51087,D,D,D,12.22,11.8,20.82
Henry,VA,51089,R,R,R,10.47,14.69,29.08
Highland,VA,51091,R,R,R,21.88,32.91,42.2
Hopewell,VA,51670,D,D,D,11.93,15.95,9.31
Isle of Wight,VA,51093,R,R,R,13.43,14.6,20.51
James City,VA,51095,R,R,R,9.22,12.04,5.1
King and Queen,VA,51097,D,R,R,4.18,3.28,17.07
King George,VA,51099,R,R,R,13.51,18.78,27.65
King William,VA,51101,R,R,R,19.34,23.78,35.09
Lancaster,VA,51103,R,R,R,5.94,8.68,9.84
Lee,VA,51105,R,R,R,28.24,44.43,62.94
Lexington,VA,51678,D,D,D,25.37,12.65,30.34
Loudoun,VA,51107,D,D,D,8.25,4.49,16.85
Louisa,VA,51109,R,R,R,7.84,13.75,24.48
Lunenburg,VA,51111,R,R,R,3.49,4.97,17.49
Lynchburg,VA,51680,R,R,R,3.99,10.58,8.94
Madison,VA,51113,R,R,R,13.38,18.6,31.75
Manassas,VA,51683,D,D,D,11.32,13.26,16.03
Manassas Park,VA,51685,D,D,D,20.02,25.34,28.12
Martinsville,VA,51690,D,D,D,28.04,24.55,23.43
Mathews,VA,51115,R,R,R,27.98,31.28,36.79
Mecklenburg,VA,51117,R,R,R,4.57,6.98,13.4
Middlesex,VA,51119,R,R,R,19.21,20.54,25.96
Montgomery,VA,51121,D,R,D,4.93,0.25,1.31
Nelson,VA,51125,D,D,R,9.15,2.72,5.59
New Kent,VA,51127,R,R,R,28.95,33.7,37.35
Newport News,VA,51700,D,D,D,28.67,30.05,26.61
Norfolk,VA,51710,D,D,D,42.97,45.43,42.54
Northampton,VA,51131,D,D,D,16.5,16.41,9.22
Northumberland,VA,51133,R,R,R,9.84,14.81,19.6
Norton,VA,51720,R,R,R,0.07,22.05,43.7
Nottoway,VA,51135,R,R,R,1.23,0.95,13.09
Orange,VA,51137,R,R,R,8.85,14.52,26.43
Page,VA,51139,R,R,R,17.38,25.62,49.51
Patrick,VA,51141,R,R,R,30.62,38.81,54.97
Petersburg,VA,51730,D,D,D,78.45,80.19,76.67
Pittsylvania,VA,51143,R,R,R,24.04,27.39,39.1
Poquoson,VA,51735,R,R,R,49.27,51.13,48.64
Portsmouth,VA,51740,D,D,D,39.31,42.77,36.29
Powhatan,VA,51145,R,R,R,40.47,45.81,46.3
Prince Edward,VA,51147,D,D,D,9.87,12.77,5.36
Prince George,VA,51149,R,R,R,10.13,11.77,16.92
Prince William,VA,51153,D,D,D,15.89,16.02,21.08
Pulaski,VA,51155,R,R,R,19.53,24.71,40.55
Radford,VA,51750,D,D,D,9.43,3.93,4.72
Rappahannock,VA,51157,R,R,R,2.77,7.6,17.67
